Item Id,SKU,Suitable For,Type,Features,Size,Brand,Material,Shape,Color,Personalized,Room,Country/Region of Manufacture,Pattern,MPN,Item Length,Item Width,Bundle Description,Custom Bundle,California Prop 65 Warning,
"255488865344","GTMY11556","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00011K0026A11","","","","","",
"255528913229","GTMY11557","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00011K0026A15","","","","","",
"265644778546","GTMY11558","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00011K0026A9","","","","","",
"255518003496","GTMY11562","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00012S0017A9","","","","","",
"255513051936","GTMY11564","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00013S0005A11","","","","","",
"265684721871","GTMY11565","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00013S0005A15","","","","","",
"255529033056","GTMY11567","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00013S0005A9","","","","","",
"255539034097","GTMY11569","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00014S0902A11","","","","","",
"265665512870","GTMY11570","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00014S0902A15","","","","","",
"255518035850","GTMY11571","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00014S0902A9","","","","","",
"265665520978","GTMY11573","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00015S0601A11","","","","","",
"265680106643","GTMY11574","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00015S0601A15","","","","","",
"265644839270","GTMY11575","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00015S0601A9","","","","","",
"265680079520","GTMY11585","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00018S1306A11","","","","","",
"255488905878","GTMY11586","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00018S1306A15","","","","","",
"265673968946","GTMY11587","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00018S1306A9","","","","","",
"265644736036","GTMY11590","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00020S0000A11","","","","","",
"255518283707","GTMY11591","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00020S0000A15","","","","","",
"255524269467","GTMY11592","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00020S0000A9","","","","","",
"255488862226","GTMY11595","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00021S0401A11","","","","","",
"265644785018","GTMY11596","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00021S0401A15","","","","","",
"255725042908","GTMY11597","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00021S0401A9","","","","","",
"265665359027","GTMY11598","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00021S1301A15","","","","","",
"255528822178","GTMY11600","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00022W0001A11","","","","","",
"255528799785","GTMY11601","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00022W0001A15","","","","","",
"265695305793","GTMY11602","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00022W0001A9","","","","","",
"265690589080","GTMY11615","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00025W0015A9","","","","","",
"265644653873","GTMY11618","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00026W0103A15","","","","","",
"255509834786","GTMY11629","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00028H3101A11","","","","","",
"255488908121","GTMY11630","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00028H3101A15","","","","","",
"265695085175","GTMY11632","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00028H3101A9","","","","","",
"255541602746","GTMY11634","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00029H3101A11","","","","","",
"255518225488","GTMY11635","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00029H3101A15","","","","","",
"265690732571","GTMY11637","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00029H3101A9","","","","","",
"255524107294","GTMY11639","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00030H0106A11","","","","","",
"265669156672","GTMY11640","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00030H0106A15","","","","","",
"255518024533","GTMY11642","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00030H0106A9","","","","","",
"255524223489","GTMY11645","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00031H0112A15","","","","","",
"265697891761","GTMY11647","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00031H0112A9","","","","","",
"265669450653","GTMY11650","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00032SY1328A15","","","","","",
"265680149162","GTMY11651","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00032SY1328A9","","","","","",
"255528844177","GTMY11656","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00038W0001A11","","","","","",
"255524174501","GTMY12055","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00054W0006A15","","","","","",
"255509758355","GTMY12063","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00063W0000A15","","","","","",
"255524124877","GTMY12065","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00064S0001A15","","","","","",
"255528794855","GTMY12069","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00067W0001A11","","","","","",
"265695257648","GTMY12072","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00070K0113A9","","","","","",
"255513483123","GTMY12089","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00080S0102A15","","","","","",
"265690762858","GTMY12091","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00080S0102A9","","","","","",
"265669351824","GTMY12094","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00083S0102A11","","","","","",
"255513492942","GTMY12095","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00083S0102A15","","","","","",
"255489098564","GTMY12097","","Rugs","","","Glitzy Rugs","Jute","","","","","","","UBSJ00083S0102A9","","","","","",
"265695302407","GTMY12107","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00099S0001A15","","","","","",
"255529072836","GTMY12108","","Rugs","","","Glitzy Rugs","Jute","Rectangle","","","","","","UBSJ00099S0001A9","","","","","",
"265644864298","GTMY12110","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00001T0401A15","","","","","",
"265684771095","GTMY12117","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00002T0002A17","","","","","",
"265883942975","GTMY12133","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00005T0200A15","","","","","",
"265884199752","GTMY12134","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00005T0200A17","","","","","",
"265644876467","GTMY12725","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00021T0033A17","","","","","",
"265684780974","GTMY12757","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00029T0000A32","","","","","",
"255725105235","GTMY13321","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00045T0104A15","","","","","",
"255737972928","GTMY13336","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00047T0000A15","","","","","",
"255488925639","GTMY13337","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00047T0000A17","","","","","",
"255534757995","GTMY13355","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00052T3331A32","","","","","",
"265883884269","GTMY7988","","Rugs","","","Glitzy Rugs","Polyester","Round","","","","","","UBSK00101T0031B8","","","","","",
"265884070841","GTMY7993","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00102T0026A15","","","","","",
"265679950208","GTMY8000","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00105T0104A15","","","","","",
"255534692839","GTMY8004","","Rugs","","","Glitzy Rugs","Polyester","Round","","","","","","UBSK00105T0104B8","","","","","",
"265669096602","GTMY8014","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00106T0126B13","","","","","",
"255728896121","GTMY8033","","Rugs","","","Glitzy Rugs","Wool","","Beige","","","","","UBSK00106T2601A17","","","","","",
"255489061471","GTMY8039","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00106T2601B8","","","","","",
"265896992727","GTMY8051","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00111T0001A15","","","","","",
"265695300672","GTMY13804","","Rugs","","","Glitzy Rugs","Polyester","Round","","","","","","UBSK00111T0007B8","","","","","",
"265680181094","GTMY13822","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00111T0017A15","","","","","",
"265665483225","GTMY8105","","Rugs","","","Glitzy Rugs","Polyester","Square","","","","","","UBSK00111T3002C8","","","","","",
"265674098345","GTMY8138","","Rugs","","","Glitzy Rugs","Polyester","","","","","","","UBSK00111T3331A15","","","","","",
"255534539525","GTMY8143","","Rugs","","","Glitzy Rugs","Polyester","Round","","","","","","UBSK00111T3331B13","","","","","",
"255728788810","GTMY8208","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00151T0013A17","","","","","",
"265883971824","GTMY8210","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00151T0013B8","","","","","",
"265706767325","GTMY8243","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00201T0003A9","","","","","",
"265669026652","GTMY8297","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00208T0100A15","","","","","",
"265680042232","GTMY8298","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00208T0100A16","","","","","",
"255524201292","GTMY8364","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00264T0003A15","","","","","",
"255539147393","GTMY8366","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSK00264T0003A18","","","","","",
"265665557173","GTMY8369","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00264T0003B13","","","","","",
"265698038998","GTMY8373","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSK00268T0015A16","","","","","",
"265679971109","GTMY8383","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00301T0102A15","","","","","",
"265680074349","GTMY8385","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00301T0102A17","","","","","",
"265730008940","GTMY8395","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00302T0231A16","","","","","",
"265674045381","GTMY12169","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00512T0301B13","","","","","",
"255534635747","GTMY12223","","Rugs","","","Glitzy Rugs","Wool","Square","Blue","","","","","UBSK00522T0003C8","","","","","",
"255513543751","GTMY12256","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00531T2612A17","","","","","",
"265644891019","GTMY8524","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00651T0012B8","","","","","",
"265695163848","GTMY8540","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00654T0104A16","","","","","",
"265684644741","GTMY8558","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00659T0004A15","","","","","",
"265887815615","GTMY10182","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00664T0002B8","","","","","",
"265669195025","GTMY10216","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSK00671T0001A16","","","","","",
"255724907503","GTMY10217","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00671T0001A17","","","","","",
"255575121419","GTMY10223","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","Abstract","UBSK00672T0013A11","","","","","",
"255513309608","GTMY10227","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00672T0013A18","","","","","",
"265684848694","GTMY10259","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00685T2605A15","","","","","",
"265684748243","GTMY10289","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00690T0000B8","","","","","",
"265684686511","GTMY10665","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00692T1303A16","","","","","",
"255513395278","GTMY10678","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00694T0000A15","","","","","",
"255524103806","GTMY10679","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00694T0000A16","","","","","",
"255534770294","GTMY10680","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00694T0000A17","","","","","",
"255728925671","GTMY10697","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00699T0009B8","","","","","",
"265673933714","GTMY10701","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSK00700T00X04A17","","","","","",
"255539176220","GTMY10729","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00712T0018A16","","","","","",
"255513148451","GTMY11185","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00723T1203A16","","","","","",
"265684573590","GTMY11222","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00728T0004A16","","","","","",
"255728905173","GTMY11255","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00735T00X03A17","","","","","",
"255724970302","GTMY11257","","Rugs","","","Glitzy Rugs","Wool","Round","","","","","","UBSK00735T00X03B8","","","","","",
"255509668549","GTMY11283","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00917T0003A15","","","","","",
"255488853245","GTMY11661","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00927T0401A11","","","","","",
"265684633479","GTMY11664","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK00927T0401A17","","","","","",
"255513446866","GTMY11677","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK01004T0301A17","","","","","",
"265887518203","GTMY11692","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK01004T2601A17","","","","","",
"265644856681","GTMY11723","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK02001T0004A17","","","","","",
"255517989377","GTMY13427","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03075T0000A11","","","","","",
"255524088056","GTMY13428","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03075T0000A15","","","","","",
"255539165067","GTMY13429","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03075T0000A17","","","","","",
"265669334940","GTMY13433","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03076T0000A17","","","","","",
"255539113039","GTMY13436","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03077T0126A15","","","","","",
"265695170929","GTMY13437","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK03077T0126A17","","","","","",
"265690567036","GTMY8697","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK09014T0104A17","","","","","",
"255534633830","GTMY13931","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK09014T2601A16","","","","","",
"265644771158","GTMY13949","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSK0BG09T0117A15","","","","","",
"265695170688","GTMY14009","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00098L0000A11","","","","","",
"265695275155","GTMY14010","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00098L0000A15","","","","","",
"265669262578","GTMY14011","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00098L0000A17","","","","","",
"255509891063","GTMY8762","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00102L0004A11","","","","","",
"265644868847","GTMY8904","","Rugs","","","Glitzy Rugs","","","","","","","","UBSL00109L0026A70","","","","","",
"265669031792","GTMY8910","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSL00111L0001A11","","","","","",
"255528869226","GTMY8917","","Rugs","","","Glitzy Rugs","","","","","","","","UBSL00111L0001A70","","","","","",
"255489004872","GTMY8946","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSL00111L0004A11","","","","","",
"265674011879","GTMY8947","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0004A15","","","","","",
"265684734183","GTMY8948","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0004A16","","","","","",
"265644893926","GTMY8949","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0004A17","","","","","",
"255534665318","GTMY8952","","Rugs","","","Glitzy Rugs","","","","","","","","UBSL00111L0004A70","","","","","",
"265729953140","GTMY12289","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSL00111L0006A11","","","","","",
"255575033332","GTMY12326","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSL00111L0013A11","","","","","",
"255725166993","GTMY12375","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0025A15","","","","","",
"265665571645","GTMY12377","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0025A17","","","","","",
"255541784577","GTMY12394","","Rugs","","","Glitzy Rugs","Wool","Rectangle","","","","","","UBSL00111L0026A11","","","","","",
"265690679849","GTMY12395","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0026A15","","","","","",
"255489046878","GTMY12396","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0026A16","","","","","",
"255524252607","GTMY12397","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L0026A17","","","","","",
"255513251586","GTMY12402","","Rugs","","","Glitzy Rugs","","","","","","","","UBSL00111L0026A70","","","","","",
"265695208269","GTMY12406","","Rugs","","","Glitzy Rugs","Wool","Square","","","","","","UBSL00111L0026C13","","","","","",
"255518170847","GTMY12408","","Rugs","","","Glitzy Rugs","Wool","Square","","","","","","UBSL00111L0026C8","","","","","",
"265668953023","GTMY12924","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L00X03A11","","","","","",
"265644671514","GTMY12925","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L00X03A15","","","","","",
"265669060050","GTMY12935","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L00X04A11","","","","","",
"255523968191","GTMY12936","","Rugs","","","Glitzy Rugs","Wool","","","","","","","UBSL00111L00X04A15","","","","","",
