Item Id,SKU,Color,Size,Brand,Type,Weave,Regional Design,Shape,Material,Production Technique,Room,Style,Pattern,Theme,Features,Pile Height,Country/Region of Manufacture,Item Width,Care Instructions,Pile Type,Department,Handmade,Personalize,Personalized,Era,Item Length,Time Period Manufactured,Original/Reproduction,Item Thickness,MPN,Model,Bundle Description,California Prop 65 Warning,Custom Bundle,Personalization Instructions,
"255737879152","ZX9IFNT1098","Brown","","PerfectPillows","Area Rugs","","","","","","","Contemporary","","","","","","","","","","","","","","","","","","PE1584072","","","","","",
"255728601883","ZX9CNC891","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2546001","","","","","",
"255737813477","ZX9CNC875","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2545998","","","","","",
"265897203602","ZX9CNC887","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2545999","","","","","",
"255737750535","ZX9CNC900","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2546005","","","","","",
"255728829650","ZX9CNC1055","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2545812","","","","","",
"265884000156","ZX9CNC1065","Gray","","Homeric","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","HO2545815","","","","","",
"265887666312","ZX9IFNT1061","Green","","PerfectPillows","Area Rugs","","","","","","","","","Galaxy","","","","","","","","","","","","","","","","PE2589371","","","","","",
"265897182228","ZX9IFNT1064","Red","","PerfectPillows","Area Rugs","","","","","","","","","Galaxy","","","","","","","","","","","","","","","","PE1641791","","","","","",
"265883956915","ZX9OCNTR34263","","","PalaceDesigns","Area Rugs","","","","Polyester","","","","","","","","","","","","","","","","","","","","","PA2456742","","","","","",
"255725280048","ZX9OCNTR33678","Beige","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2627210","","","","","",
"265887618869","ZX9OCNTR31240","Black","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2477920","","","","","",
"255737718735","ZX9OCNTR31591","Green","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2627170","","","","","",
"265897010076","ZX9OCNTR34140","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2476048","","","","","",
"255725035248","ZX9OCNTR30590","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2474589","","","","","",
"255738036486","ZX9OCNTR33284","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2477926","","","","","",
"265884108607","ZX9OCNTR33254","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2476045","","","","","",
"255728615985","ZX9OCNTR30536","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2477916","","","","","",
"255738032926","ZX9OCNTR31224","Red","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2627164","","","","","",
"255728832863","ZX9OCNTR30882","Blue","","PalaceDesigns","Area Rugs","","","","Viscose","","","","","","","","","","","","","","","","","","","","","PA2144582","","","","","",
"265887577450","ZX9OCNTR34440","Silver","","PalaceDesigns","Area Rugs","","","","Viscose","","","","","","","","","","","","","","","","","","","","","PA2627218","","","","","",
"265883891811","ZX9HMFR995","","","H2H","Area Rugs","","","","","","","","","Butterflies","","","","","","","","","","","","","","","","H22586515","","","","","",
"255528823143","ZX9LARUG3753","","","Designs-Done-Right","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","DE366282","","","","","",
"255725083656","ZX9LARUG3763","","","Designs-Done-Right","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","DE2437154","","","","","",
"255725123437","ZX9ANJI452","","","Work-of-Art","Area Rugs","","","","Denim","","","","","","","","","","","","","","","","","","","","","WO2521493","","","","","",
"265887851239","ZX9CRS3461","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2558285","","","","","",
"265884194707","ZX9ANJI450","","","Work-of-Art","Area Rugs","","","","Jute","","","","","","","","","","","","","","","","","","","","","WO4589","","","","","",
"255728726099","ZX9LARUG3766","","","Designs-Done-Right","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","DE2446129","","","","","",
"265897206829","ZX9OCNTR34080","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2472995","","","","","",
"255737975197","ZX9PRGC3829","Blue","","Wall-to-Wall","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","WA2478908","","","","","",
"265887708047","ZX9OCNTR54143","Black","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2627761","","","","","",
"265690681527","ZX9CNC2187","","","Pisos","Area Rugs","","","","","","","Tribal","","","","","","","","","","","","","","","","","","PI1705206","","","","","",
"265884192195","ZX9OCNTR60471","Black","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2476099","","","","","",
"265695140333","ZX9CNC2169","Gray","","Pisos","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PI1706534","","","","","",
"265887774950","ZX9OCNTR54137","Gray","","PalaceDesigns","Area Rugs","","","","","","","Contemporary","","","","","","","","","","","","","","","","","","PA2469747","","","","","",
"255728735678","ZX9ANJI1769","","","Work-of-Art","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","WO2521470","","","","","",
"265883912105","ZX9OCNTR50858","","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2627637","","","","","",
"255728559936","ZX9TRDMR327935","White","","Micasa","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","MI2046554","","","","","",
"255728792178","ZX9OCNTR54675","Beige","","PalaceDesigns","Area Rugs","","","","","","","Modern","Abstract","","","","","","","","","","","","","","","","","PA2476086","","","","","",
"265887859236","ZX9KSAO696522","","","Paisaje","Area Rugs","","Moroccan","Rectangle","","","","","Trellis","","","","","","","","","","","","","","","","","PA2605957","","","","","",
"265884040717","ZX9KSAO696521","","","Paisaje","Area Rugs","","","","","","","","Striped","","Washable","","","","Machine Washable","","","","","","","","","","","PA2605956","","","","","",
"255509967425","ZX9CNC2181","","","Pisos","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","PI2086128","","","","","",
"255528776943","ZX9CNC2193","Gray","","Pisos","Area Rugs","","","","","","","","Distressed","","","","","","","","","","","","","","","","","PI1706538","","","","","",
"255725220525","ZX9OCNTR31158","Black","","PalaceDesigns","Area Rugs","","","","Polyester","","","","","","","","","","","","","","","","","","","","","PA2473826","","","","","",
"265897250288","ZX9OCNTR30781","Red","","PalaceDesigns","Area Rugs","","","","Polyester","","","","","","","","","","","","","","","","","","","","","PA2456736","","","","","",
"265896925548","ZX9OCNTR54127","Brown","","PalaceDesigns","Area Rugs","","","","","","","Geometric","Geometric","","","","","","","","","","","","","","","","","PA2477957","","","","","",
"265680178882","ZX9HMCMF1066","","","Perspectiva","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PE1793952","","","","","",
"255513485834","ZX9HMCMF1070","","","Perspectiva","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PE1785750","","","","","",
"265665543839","ZX9CNC2175","Gray","","Pisos","Area Rugs","","","","","","","","Trellis","","","","","","","","","","","","","","","","","PI1712819","","","","","",
"255509648494","ZX9CNC2199","Brown","","Pisos","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PI1702780","","","","","",
"265695302469","ZX9IMS2549","Gray","","StandAlone","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","ST899544","","","","","",
"265887848821","ZX9OCNTR52213","Beige","","PalaceDesigns","Area Rugs","","","","","","","","Abstract","Garden","","","","","","","","","","","","","","","","PA2474617","","","","","",
"255728716049","ZX9OCNTR57556","Blue","","PalaceDesigns","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","PA2627909","","","","","",
"265884114280","ZX9OCNTR54695","Blue","","PalaceDesigns","Area Rugs","","","","","","","Tribal","","","","","","","","","","","","","","","","","","PA2474621","","","","","",
"265697991295","ZX9ANJI1786","","","Work-of-Art","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","WO1515224","","","","","",
"265897165757","ZX9ANJI1783","","","Work-of-Art","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","WO2521472","","","","","",
"265887619345","ZX9OCNTR54160","Black","","PalaceDesigns","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","PA2473861","","","","","",
"255728903369","ZX9PRGC4402","Silver","","Wall-to-Wall","Area Rugs","Hand-Tufted","","","Bamboo","","","","","","","","","","","","","","","","","","","","","WA2637173","","","","","",
"255541819691","ZX9GTMY12209","Brown","","Micasa","Area Rugs","","","Rectangle","","Tufted","","","Floral","","","","","","","","","","","","","","","","","MI1776567","","","","","",
"255737742358","ZX9ANJI1875","White","","Work-of-Art","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","WO2521477","","","","","",
"255725335585","ZX9LARUG2332","","","Designs-Done-Right","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","DE2437153","","","","","",
"255737977917","ZX9LARUG2334","","","Designs-Done-Right","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","DE2445653","","","","","",
"255728929008","ZX9OCNTR56419","Gray","","PalaceDesigns","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PA2474626","","","","","",
"265897253071","ZX9OCNTR49853","Gray","","PalaceDesigns","Area Rugs","","","","","","","","Abstract","","","","","","","","","","","","","","","","","PA2473015","","","","","",
"255524147638","ZX9GTMY7711","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1557127","","","","","",
"255539177050","ZX9GTMY7682","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1556918","","","","","",
"255513456239","ZX9GTMY7670","Blue","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1556916","","","","","",
"255524204062","ZX9GTMY7640","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1550725","","","","","",
"265665478970","ZX9GTMY7702","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1559062","","","","","",
"265684765293","ZX9GTMY7687","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1557123","","","","","",
"265684884532","ZX9GTMY7693","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1553400","","","","","",
"255518094557","ZX9GTMY7656","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1554781","","","","","",
"265690550663","ZX9GTMY7698","","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1556921","","","","","",
"265680119948","ZX9GTMY7644","Red","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1542397","","","","","",
"255513428957","ZX9GTMY7705","Red","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1553401","","","","","",
"255529070039","ZX9GTMY7665","Red","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1624616","","","","","",
"265665596839","ZX9GTMY7650","Red","","Micasa","Rugs","","Afghan","Rectangle","","Knotted","","","","","","","","","","","","","","","","","","","","MI1542398","","","","","",
"265644759541","ZX9GTMY7660","","","Micasa","Area Rugs","","Afghan","","","Knotted","","","","","","","","","","","","","","","","","","","","MI1786548","","","","","",
